,url,img,bank,card_name,card_type,card_feature_description,card_benefit_description,cost_interest_rate_annum,cost_annual_fee,cost_annual_fee_condition,required_income,required_age,required_applicant,cashback,cashback_category,cashback_info,reward,reward_category,reward_info,travel_benefit,travel_benefit_category,travel_benefit_info,premium,premium_info,petrol,petrol_info
54,https://ringgitplus.com/en/credit-card/AmBank-Islamic-Visa-Signature-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a00003e/ambank-islamic-visa-signature-card-i.jpg,ambank,ambank_islamic_visa_signature_card-i,,,,15% p.a.,0,free,6666.67,21 years old  years old primary card | 18 years old supplementary card,Malaysians and Permanent Residents,FALSE,,,TRUE,"{""3 points on every RM1"": [""on all overseas retail expenses (except Online transactions)""], ""1 point on every RM1"": [""on all local retail expenses""]}","3x AmBonus Points for RM1 spend overseas on retail purchases (except Online transactions). Convert reward points to gifts for your loved ones, or air miles with your frequent flyer programs of choice.",TRUE,"{""Personal Accident"": [""Up to RM1,000,000""], ""Delayed Flight"": [""Up to RM1,500""], ""Missed Flight"": [""Up to RM1,500""], ""Lost Luggage"": [""Up to RM4,000""], ""Delayed Luggage"": [""Up to RM1,500""]}","Enjoy the comfort of privacy at Plaza Premium Lounge for 5x in a year. Get in touch with Visa Concierge Service for assistance while travelling abroad. And, a complimentary travel Takaful coverage of RM1 million.",TRUE,"Enjoy 30% off green fees at participating golf clubs in APAC. Plus, up to 50% off on dining and hotel rooms at Hilton Hotels across 16 countries in the Asia Pacific.",FALSE,
55,https://ringgitplus.com/en/credit-card/AmBank-CARz-Platinum-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a00002e/ambank-carz-platinum-mastercard.jpg,ambank,ambank_carz_platinum_mastercard,,,,15% p.a.,0,free,4000,21 years old  years old primary card | 18 years old supplementary card,Malaysians and Permanent Residents,TRUE,"{""Petrol (on PARTIAL credit card payment)"": [""5%"", ""RM80"", ""any amount monthly""], ""Petrol (on FULL credit card payment)"": [""2%"", ""RM20"", ""any amount monthly""]}","5% cashback, capped at RM80 per month, when you make a PARTIAL credit card payment; 2% cashback, capped at RM20 per month, when a FULL credit card payment is made every month.",TRUE,"{""1 point on every RM1"": [""on local retail expenses (except Petrol)""], ""3 points on every RM1"": [""on overseas spend (except online)""]}",Earn 1x CARz Point for every RM1 spent on retail (except Petrol) locally and 3x CARx Point overseas (except online transactions). Collect CARz Points to redeem auto-related goods and services or convert your points to airmiles.,TRUE,"{""Travel Insurance"": [""Up to RM1,000,000""], ""Delayed Flight"": [""Up to RM800""], ""Missed Flight"": [""Up to RM800""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM800""]}",Charge full fare of air ticket(s) to AmBank Platinum credit card and receive up to RM1 million Takaful coverage for you and your family members.,TRUE,"Shop at over 185 merchants selected by MasterCard Travel Rewards to get 20% cashback. Shopping online with AmBank Platinum credit card, rest assured your parcel is protected with e-Commerce Purchase Protection.",TRUE,"Refuel at PETRONAS, Caltex, Petron, BHP or Shell petrol stations nationwide and earn cashback."
56,https://ringgitplus.com/en/credit-card/AmBank-CARz-Gold-Visa.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a00002d/ambank-carz-gold-visa.jpg,ambank,ambank_carz_gold_visa,,,,15% p.a.,0,free,2000,21 years old  years old primary card | 18 years old supplementary card,Malaysians and Permanent Residents,TRUE,"{""Petrol (on PARTIAL credit card payment)"": [""3%"", ""RM50"", ""any amount monthly""], ""Petrol (on FULL credit card payment)"": [""2%"", ""RM20"", ""any amount monthly""]}","Make a PARTIAL credit card payment, get 3% cashback, capped at RM50 per month; make a FULL credit card payment, get 2% cashback, capped at RM20 per month.",TRUE,"{""1 point on every RM1"": [""on local retail expenses (except Petrol)""], ""3 points on every RM1"": [""on overseas spend (except online)""]}","Every RM1 spent on retail locally, earn 1 CARz Point. Get 3 CARz Points for overseas spending (except online transaction). Collect the points to redeem auto-related goods and services or convert them to airmiles.",TRUE,"{""Travel Insurance"": [""Up to RM500,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,300""], ""Delayed Luggage"": [""Up to RM600""]}","Charge full fare of air ticket(s) to AmBank Gold credit card and get automatically covered with RM500,000-worth of travel insurance for you and your family members. Enjoy 10% cashback at selected duty-free outlets across ASEAN.",TRUE,"20% shopping cashback with MasterCard Travel Rewards. Enjoy RM30 off on Shopee Sunday Sale (min. spend RM200, promo code: AMB30) via https://bit.ly/ambsunday.",TRUE,"Refuel at any petrol stations nationwide, PETRONAS, Caltex, Petron, BHP or Shell to earn cashback."
57,https://ringgitplus.com/en/credit-card/AmBank-UnionPay-Platinum-Credit-Card.html,https://ringgitplus.com/img/card-400/5dc53ebcc22711c828d18a6c/ambank-unionpay-platinum-credit-card.jpg,ambank,ambank_unionpay_platinum_credit_card,,,,15% p.a.,0,free*,5000,21 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,TRUE,"{""5 points on every RM1"": [""on all overseas retail expenses (except for online transactions)""], ""1 point on every RM1"": [""on all local retail expenses""]}","5x AmBonus Points for overseas retail spending (except online transactions) and 1x AmBonus Point for any other local spending. Convert reward points to air miles, or redeem gifts for your loved ones.",TRUE,"{""Personal Accident"": [""Up to RM1,000,000""], ""Travel Insurance"": [""Up to RM1,000,000""], ""Delayed Flight"": [""Up to RM1,600""], ""Missed Flight"": [""Up to RM1,600""], ""Lost Luggage"": [""Up to RM3,200""], ""Delayed Luggage"": [""Up to RM1,600""]}","Enjoy 2x complimentary access to Plaza Premium Lounge worldwide, and RM1 million travel insurance coverage for you and your family members. Get up to 10% cashback at selected duty-free outlets in ASEAN.",FALSE,,FALSE,
58,https://ringgitplus.com/en/credit-card/AmBank-Islamic-Visa-Gold-CARz-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000046/ambank-islamic-visa-gold-carz-card-i.jpg,ambank,ambank_islamic_visa_gold_carz_card-i,,,,15% p.a.,0,free,2000,21 years old  years old primary card | 18 years old supplementary card,Malaysians and Permanent Residents,TRUE,"{""Petrol (on PARTIAL credit card payment)"": [""3%"", ""RM50"", ""any amount monthly""], ""Petrol (on FULL credit card payment)"": [""2%"", ""RM20"", ""any amount monthly""]}","Get 3% cashback, capped at RM50 per month, when you make PARTIAL credit card payment; 2% cashback, capped at RM20 per month, when you make FULL credit card payment.",TRUE,"{""1 point on every RM1"": [""local retail spends (except Petrol)""]}",Earn 1 CARz Point for every RM1 spend on retail locally. Use CARz Points to redeem auto-related goods and services.,TRUE,"{""Travel Insurance"": [""Up to RM500,000""], ""Delayed Flight"": [""Up to RM750""], ""Missed Flight"": [""Up to RM750""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM750""]}","RM500,000-worth of Takaful coverage for you and your family members with full fare of air ticket(s) charged to AmBank Gold credit card.",TRUE,20% shopping cashback with MasterCard Travel Rewards.,TRUE,"Refuel at any petrol stations nationwide, PETRONAS, Caltex, Petron, BHP or Shell, to earn cashback."
59,https://ringgitplus.com/en/credit-card/AmBank-Signature-Priority-Banking-World-MasterCard.html,https://ringgitplus.com/img/card-400/5de9da46e55d3cd662080484/ambank-signature-priority-banking-world-mastercard.jpg,ambank,ambank_signature_priority_banking_world_mastercard,,,,15% p.a.,0,free,10000,21 years old  years old primary card | 18 years old supplementary card,Invitation Only,FALSE,,,TRUE,"{""5 points on every RM1"": [""on all overseas retail expenses (except for online transactions)""], ""1 point on every RM1"": [""on all local retail expenses""]}","5x AmBonus Points for overseas spends, except online transactions. Convert AmBank Rewards Points to Air Miles at over 50 airline partners, or redeem products or vouchers.",TRUE,"{""Travel Insurance"": [""Up to RM2,000,000""], ""Delayed Flight"": [""Up to RM1,000""], ""Missed Flight"": [""Up to RM3,000""], ""Lost Luggage"": [""Up to RM6,000""], ""Delayed Luggage"": [""Up to RM3,000""]}","Unlimited access to Plaza Premium Lounge (only for qualified AmBank SIGNATURE Priority Banking customer). Comprehensive insurance coverage: e-Commerce Purchase Protection, Wallet Guard and RM2 million-worth of travel insurance. Get 10% cashback at selected duty-free shopping outlets in ASEAN.",TRUE,"Swing more rounds at 50% off on green fees at participating premier golf clubs in Southeast Asia. That's not all, get up 25% dining discount and up to 20% hotel discount at Hilton Hotels across 16 Asia Pacific countries. Enjoy RM30 off when you shop online at Shopee every Sunday (via app, min. spend RM200, promo code: AMB30).",FALSE,
60,https://ringgitplus.com/en/credit-card/AmBank-Signature-Priority-Banking-Visa-Infinite-Card.html,https://ringgitplus.com/img/card-400/5dea0276e55d3cd66208049b/ambank-signature-priority-banking-visa-infinite-card.jpg,ambank,ambank_signature_priority_banking_visa_infinite_card,,,,15% p.a.,0,free,10000,21 years old  years old primary card | 18 years old supplementary card,Invitation Only,FALSE,,,TRUE,"{""5 points on every RM1"": [""on all overseas retail expenses (except for online transactions)""], ""1 point on every RM1"": [""on all local retail expenses""]}","5x AmBonus Points for overseas spends, except online transactions. Convert AmBank Rewards Points to Air Miles at over 50 airline partners, or redeem products or vouchers.",TRUE,"{""Travel Insurance"": [""Up to RM2,000,000""], ""Delayed Flight"": [""Up to RM1,000""], ""Missed Flight"": [""Up to RM3,000""], ""Lost Luggage"": [""Up to RM6,000""], ""Delayed Luggage"": [""Up to RM3,000""]}","Qualified AmBank SIGNATURE Priority Banking customer get unlimited access to Plaza Premium Lounge. That's not all, enjoy a comprehensive insurance coverage including e-Commerce Purchase Protection, Wallet Guard and RM2 million-worth of travel insurance.",TRUE,Sleep and dine at Hilton Hotels across 16 countries in Asia Pacific and get up 25% dining discount and up to 20% hotel discount.,FALSE,
61,https://ringgitplus.com/en/credit-card/BSN-Classic-Visa.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000061/bsn-classic-visa.jpg,bsn,bsn_classic_visa,,,,13.5% p.a.,0,free,2000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""2 points on every RM1"": [""on all overseas retail expenses""], ""1 point on every RM1"": [""on all local retail expenses""]}","Every RM1 spent on this card earns you 1 Happy Rewards point and twice that when you spend overseas. These evergreen points can be used to redeem yourself a gift, from kitchenware, travel gear, vouchers, to gifts for the kids.",TRUE,,"Get a complimentary BSN Zing PLUSMiles card, a Touch 'n Go card linked to your credit card with an auto-reload feature. Save more with toll rebates and discounts!",TRUE,"Free Touch ‘n Go auto-reload card linked to your BSN Classic Visa. Enjoy fantastic toll rebates, discounts all year round, and a never ending Touch 'n Go balance!",FALSE,
62,https://ringgitplus.com/en/credit-card/BSN-Platinum-Visa-Credit-Card-i.html,https://ringgitplus.com/img/card-400/52d7c28387d70ef56d109926/bsn-platinum-visa-credit-card-i.jpg,bsn,bsn_platinum_visa_credit_card-i,,,,13.5% p.a.,0,free,4000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""2 points on every RM1"": [""on local dining, golf, travel expenses""], ""1 point on every RM1"": [""on all local retail expenses""]}","For every Ringgit spent locally, you earn 1 reward point. For purchases overseas, you get 2x the points! Happy Rewards Points can be exchanged for amazing gifts such as gadgets, household appliances, vouchers and lots more.",TRUE,"{""Travel Insurance"": [""Up to RM300,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM2,000""]}","Enjoy complimentary travel insurance that protects you against any inconveniences and BSN Zing PLUSMiles card for awesome toll rebates. For frequent flyers, you can also collect Airmiles.",TRUE,Receive a free BSN Zing PLUSMiles Card that auto reloads for hassle free usage!,FALSE,
63,https://ringgitplus.com/en/credit-card/BSN-Gold-Visa-Credit-Card-i.html,https://ringgitplus.com/img/card-400/55483f4fad74384473a93ad9/bsn-gold-visa-credit-card-i.jpg,bsn,bsn_gold_visa_credit_card-i,,,,13.5% p.a.,0,free,3000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""1 point on every RM1"": [""local retail spending""], ""2 points on every RM1"": [""overseas retail spending""]}",Collect points on local and overseas transactions to redeem exciting gifts and vouchers with BSN Happy Rewards Programme! You'll get 1 Reward Point for every RM1 you spend locally and double when you swipe abroad!,TRUE,"{""Travel Insurance"": [""Up to RM100,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM1,600""]}",Travel perks coming your way! Swap rewards points for Enrich Miles or get complimentary Takaful travel insurance and inconvenience benefits when you charge your airfare in full to your BSN credit card.,TRUE,Skip the queues at toll booths with a complimentary BSN ZING PLUSMiles Touch 'n Go card. Forget about the hassle of topping up your card's balance as RM100 will be automatically reloaded whenever the value falls below RM50 via your BSN credit card.,FALSE,
64,https://ringgitplus.com/en/credit-card/BSN-1-TeachersCard-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a00005e/bsn-1-teacherscard-mastercard.jpg,bsn,bsn_1_teacherscard_mastercard,,,,8.88% p.a.,0,free,2000,21 years old  years old primary card | 18 years old supplementary card,"Teachers, lecturers, and employees working with Ministry of Education or approved institutions of higher education.",FALSE,,,TRUE,"{""2 points on every RM1"": [""on all overseas retail expenses""], ""1 point on every RM1"": [""on all local retail expenses""]}","For every Ringgit you charge to your card, you will get one reward point. Any spending done abroad will award you two reward points. Reward points can be exchanged for a range of exciting gifts and prizes.",TRUE,"{""Travel Insurance"": [""Up to RM100,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM1,600""]}","Free Travel Insurance of up to RM100,000, including compensation for delayed flights and lost luggage. Just charge your flight tickets to your new BSN credit card! A complimentary BSN Zing PLUSMiles Touch 'n Go card will also be yours which allows you to enjoy attractive toll rebate and discount at participating PLUSMiles merchant outlets.",TRUE,"Yayasan Guru Malaysia Berhad (YGMB) Membership Registration Fee Waiver (for non-members), 0.2% of your spending will be donated to YGMB.",FALSE,
65,https://ringgitplus.com/en/credit-card/BSN-Gold-Visa.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000064/bsn-gold-visa.jpg,bsn,bsn_gold_visa,,,,13.5% p.a.,0,free,3000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""2 points on every RM1"": [""on all overseas retail expenses""], ""1 point on every RM1"": [""on all local retail expenses""]}",Earn evergreen Happy Rewards points with this credit card! Get 1 reward point for every RM1 spent and 2x the points when you spend overseas! Use them to redeem cool gifts.,TRUE,"{""Travel Insurance"": [""Up to RM100,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM1,600""]}","Emergency Helpdesk and Free Travel Insurance with coverage of up to RM100,000. Get a free BSN Zing PLUSMiles Card, a Touch 'n Go card that is linked to your credit card.",FALSE,,FALSE,
66,https://ringgitplus.com/en/credit-card/BSN-Platinum-MasterCard-Credit-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000059/bsn-platinum-mastercard-credit-card-i.jpg,bsn,bsn_platinum_mastercard_credit_card-i,,,,13.5% p.a.,0,free,4000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""2 points on every RM1"": [""on local dining, golf and travel expenses""], ""1 point on every RM1"": [""on all local retail expenses""]}","Earn 1 Happy Rewards point for every RM1 when you swipe with this credit card and double the points when you swipe overseas on retail spending. Exchange these points for gifts you can buy for your home, kitchen, kids, dining, and even sports.",TRUE,"{""Travel Insurance"": [""Up to RM300,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM2,000""]}","Get a complimentary Travel and Accident Takaful coverage of up to RM300,000. Plus, you will get BSN Zing PLUSMiles, a Touch 'n Go card that auto reloads RM100 from your BSN Credit Card Account whenever your balance falls below RM50.",FALSE,,FALSE,
67,https://ringgitplus.com/en/credit-card/BSN-Visa-Platinum.html,https://ringgitplus.com/img/card-400/52d7bd7987d70ef56d10991f/bsn-visa-platinum.jpg,bsn,bsn_visa_platinum,,,,13.5% p.a.,0,free,4000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""2 points on every RM1"": [""local dining, golf and travel""], ""1 point on every RM1"": [""local retail spending""]}","Earn points for every Ringgit you spend with your card! Get 1 Happy Rewards point for every RM1, and twice that when you spend overseas. Reward yourself and redeem great gifts - gadgets, household appliances, vouchers and much more!",TRUE,"{""Travel Insurance"": [""Up to RM300,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM2,000""]}",Collect rewards and redeem Enrich Miles. Get a free BSN Zing PLUSMiles card for awesome toll rebates.,TRUE,Get a free BSN Zing PLUSMiles Card with its convenient auto reload facility!,FALSE,
68,https://ringgitplus.com/en/credit-card/AIAFAM-BSN-Visa-Platinum-Business.html,https://ringgitplus.com/img/card-400/562f05b34a4eade933d5f913/aiafam-bsn-visa-platinum-business.jpg,bsn,aiafam-bsn_visa_platinum_business,,,,13.5% p.a.,0,free,2666.67,21 years old  years old primary card | 18 years old supplementary card,Members Only,TRUE,"{""AIAFAM Insurance Premium"": [""0.8%"", ""uncapped"", ""from RM601 and above in a single receipt""], ""Local And Overseas Retail"": [""0.4%"", ""uncapped"", ""any amount in a single receipt""]}","Receive 0.8% cash back whenever you charge your AIAFAM life insurance payment to your credit card or you can opt to turn it into a 12 months installment Zero Interest Plan (ZIP). Also, enjoy 0.4% cash back for any local or overseas retail purchases!",FALSE,,,TRUE,"{""Travel Insurance"": [""Up to RM300,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM2,000""]}","Go on a vacation with a peace of mind with complimentary travel insurance coverage up to RM300,000 when you purchase a flight ticket with your credit card. You'll also be financially protected against lost or delay of luggage, flight delay and missed connecting flights.",TRUE,"Enjoy exclusive discounts and privileges from selected hotels, restaurants and retail outlets around the globe. Get yourself a free BSN Zing PLUSMiles Touch 'n Go Card which will auto reload RM100 and charge your credit card whenever the balance falls below RM50.",FALSE,
69,https://ringgitplus.com/en/credit-card/BSN-Gold-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a00005d/bsn-gold-mastercard.jpg,bsn,bsn_gold_mastercard,,,,13.5% p.a.,0,free,3000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""2 points on every RM1"": [""on all overseas retail expenses""], ""1 point on every RM1"": [""on all local retail expenses""]}","Happy Rewards points are awarded for every Ringgit you spend - 1 point locally or 2 points for overseas spending. Gifts redeemable range from electronic gadgets, beauty and health products, and household items.",TRUE,"{""Travel Insurance"": [""Up to RM100,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM1,600""]}","Free Travel Insurance with coverage of up to RM100,000 (including compensation for delayed flights and lost luggage) and BSN Zing PLUSMiles Card that gives you discounts on toll fares.",TRUE,"Get a free BSN Zing PLUSMiles Card, a Touch 'n Go card linked directly to your credit card with auto-reload feature. Save more money, enjoy rebates and discounts on toll!",FALSE,
70,https://ringgitplus.com/en/credit-card/BSN-Classic-Visa-Credit-Card-i.html,https://ringgitplus.com/img/card-400/55484c7f2097f5c41eb83bdc/bsn-classic-visa-credit-card-i.jpg,bsn,bsn_classic_visa_credit_card-i,,,,13.5% p.a.,0,free,2000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""1 point on every RM1"": [""local retail spending""], ""2 points on every RM1"": [""overseas retail spending""]}","Every swipe on this card earns you rewards! Each Ringgit that you spend gets you 1 Happy Reward Point for local retail purchases, double up on the rewards when shopping overseas with 2x Reward Points for every RM1!",FALSE,,,TRUE,Get a free BSN Zing PLUSMiles Card - enjoy 5% toll rebate and up to 30% discount at participating PLUSMiles outlets and collect PLUSMiles Point.,FALSE,
71,https://ringgitplus.com/en/credit-card/BSN-Classic-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a00005f/bsn-classic-mastercard.jpg,bsn,bsn_classic_mastercard,,,,13.5% p.a.,0,free,2000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""2 points on every RM1"": [""on all overseas retail expenses""], ""1 point on every RM1"": [""on all local retail expenses""]}","Get 1 reward point for every ringgit you spend locally, and double the rewards when you spend overseas. Use these evergreen points to redeem all kinds of fantastic prizes such as household appliance, electronic gadgets, and even cash vouchers!",FALSE,,,FALSE,,FALSE,
72,https://ringgitplus.com/en/credit-card/BSN-Gold-MasterCard-Credit-Card-i.html,https://ringgitplus.com/img/card-400/554840c62097f5c41eb83bd9/bsn-gold-mastercard-credit-card-i.jpg,bsn,bsn_gold_mastercard_credit_card-i,,,,13.5% p.a.,0,free,3000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""1 point on every RM1"": [""local retail spending""], ""2 points on every RM1"": [""overseas retail spending""]}",You can get so many great gifts with the BSN Happy Rewards Redemption programme! Earn 1 Reward Point for each RM1 that you spend locally and double the points for spending abroad!,TRUE,"{""Travel Insurance"": [""Up to RM100,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM1,600""]}",Get free Takaful travel coverage when you charge your flight tickets to your brand new Islamic BSN credit card. Safe travels!,TRUE,Skip the queues at toll booths with a complimentary BSN ZING PLUSMiles Touch 'n Go card. Forget about the hassle of topping up your card's balance as RM100 will be automatically reloaded whenever the value falls below RM50 via your BSN credit card.,FALSE,
73,https://ringgitplus.com/en/credit-card/BSN-1-TeachersCard-MasterCard-Credit-Card-i.html,https://ringgitplus.com/img/card-400/551930d8ebbe192a7a6ef813/bsn-1-teacherscard-mastercard-credit-card-i.jpg,bsn,bsn_1_teacherscard_mastercard_credit_card-i,,,,8.88% p.a.,0,free,2000,21 years old  years old primary card | 18 years old supplementary card,"Teachers, lecturers, and employees working with Ministry of Education or approved institutions of higher education.",FALSE,,,TRUE,"{""1 point on every RM1"": [""on all local purchases""], ""2 points on every RM1"": [""on all overseas purchases""]}","Earn 1x Reward Points for every Ringgit that you spend on local purchases. Spend abroad, and the points are doubled! Reward points can be exchanged for wide a range of exciting gifts and prizes with myBSN Reward Point Catalogue.",TRUE,"{""Travel Insurance"": [""Up to RM100,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM1,600""]}","Free Travel Accident & Inconvenience Coverage! Charge your travel fare in full to your 1 TeachersCard Credit Card-i and automatically get takaful coverage of up to RM100,000.",TRUE,Waiver of Yayasan Guru Malaysia Berhad (YGMB) Membership registration fee. BSN will also contribute 0.2% of your card spending to YGMB for the benefit of its members - you!,FALSE,
74,https://ringgitplus.com/en/credit-card/UUM-BSN-Gold-MasterCard-Credit-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000063/uum-bsn-gold-mastercard-credit-card-i.jpg,bsn,uum-bsn_gold_mastercard_credit_card-i,,,,9.95% p.a.,0,free,2000,21 years old  years old primary card | 18 years old supplementary card,Members Only,FALSE,,,TRUE,"{""1 point on every RM1"": [""on all local retail expenses""], ""2 points on every RM1"": [""on all overseas retail expenses""]}","Earn one reward point for every RM1 charged to your credit card. For overseas spending, you get double the points! Reward points can be used to redeem great gifts and prizes with everything from IT gadget to airmiles.",TRUE,"{""Travel Insurance"": [""Up to RM500,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,600""], ""Delayed Luggage"": [""Up to RM1,600""]}","Receive exclusive BSN Zing PLUSMiles Card that is linked to your UUM BSN Credit Card-i to enjoy toll rebates and discounts. You also get automatic takaful coverage of up to RM500,000 when you charge your full travel fares to your UUM-BSN Gold Credit Card-i.",TRUE,"Donate to your alma mater! Every time you spend using your UUM BSN Credit Card-i, Bank Simpanan Nasional will contribute 0.3% of the total to Universiti Utara Malaysia.",FALSE,
75,https://ringgitplus.com/en/credit-card/BSN-Platinum-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000058/bsn-platinum-mastercard.jpg,bsn,bsn_platinum_mastercard,,,,13.5% p.a.,0,free,4000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""2 points on every RM1"": [""on overseas retail expenses""], ""2 points on every RM -"": [""on local dining, golf and travel expenses""], ""1 point on every RM1"": [""on local retail expenses""]}","Earn 1 Happy Rewards point for ever ringgit charged and 2x the rewards when you spend overseas on retail. Have fun with the rewards programme and claim gifts for your kids, family, home, kitchen, dining, and even sports.",TRUE,"{""Travel Insurance"": [""Up to RM300,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM2,000""]}","Sign up and receive a complimentary Travel Insurance with coverage of up to RM300,000. Get a gree BSN Zing PLUSMiles card that's linked to your BSN Credit Account, with auto reloads RM100 whenever your balance falls below RM50.",FALSE,,FALSE,
76,https://ringgitplus.com/en/credit-card/BSN-Classic-MasterCard-Credit-Card-i.html,https://ringgitplus.com/img/card-400/554864552097f5c41eb83bde/bsn-classic-mastercard-credit-card-i.jpg,bsn,bsn_classic_mastercard_credit_card-i,,,,13.5% p.a.,0,free,2000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""1 point on every RM1"": [""local retail spending""], ""2 points on every RM1"": [""overseas retail spending""]}",Earn 1 Happy Rewards points when you spend on local retail and double the points with overseas retail transactions. Collect and redeem some awesome gifts with your points!,FALSE,,,TRUE,Get a free BSN Zing PLUSMiles Card - enjoy 5% toll rebate and up to 30% discount at participating PLUSMiles outlets and collect PLUSMiles Point.,FALSE,
77,https://ringgitplus.com/en/credit-card/UUM-BSN-Platinum-MasterCard-Credit-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000057/uum-bsn-platinum-mastercard-credit-card-i.jpg,bsn,uum-bsn_platinum_mastercard_credit_card-i,,,,9.95% p.a.,0,free,5000,21 years old  years old primary card | 18 years old supplementary card,Members Only,FALSE,,,TRUE,"{""2 points on every RM1"": [""on overseas spending""], ""1 point on every RM1"": [""on local spending""]}","Charge purchases on your credit card to earn reward points. Each RM1 will give you 1 reward point, or 2 points for overseas spending. Use your accumulated points to claim fantastic gifts for your lifestyle ranging from travel gear, gadgets, kitchenware and vouchers.",TRUE,"{""Travel Insurance"": [""Up to RM1,000,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM2,000""]}","Get free Travel Takaful coverage, including compensation for delayed flights and lost luggage. Protection of up to RM1,000,000 when you charge your full travel fare to your new UUM-BSN credit card!",TRUE,Give back to UUM whenever you swipe using your UUM BSN Credit Card-i. Bank Simpanan Nasional will donate 0.3% of what your spend to University Utara Malaysia.,FALSE,
